NDC,drugbank_id
009980615,DB01234
000544184,DB01234
000543176,DB01234
000543177,DB01234
009980630,DB01234
000548180,DB01234
000560521,DB01235
009047719,DB01235
000560601,DB01235
188600342,DB01235
000913342,DB01235
216950002,DB01238
591480006,DB01238
591480007,DB01238
591480016,DB01238
591480013,DB01238
591480009,DB01238
591480008,DB01238
001730517,DB01240
001730519,DB01240
510790787,DB01241
004069907,DB01242
000780317,DB01242
007812027,DB01242
000758001,DB01248
004090201,DB01248
000130105,DB01250
000030852,DB01254
000030524,DB01254
000265561,DB01260
000060277,DB01261
580630600,DB01262
628560600,DB01262
000851328,DB01263
596760560,DB01264
596760561,DB01264
596760562,DB01264
504580550,DB01267
504580551,DB01267
000690770,DB01268
000690980,DB01268
510790075,DB01275
001820554,DB01275
001820555,DB01275
625840733,DB01275
637390127,DB01275
005170901,DB01275
510790076,DB01275
680840447,DB01275
510790074,DB01275
498840029,DB01275
501110327,DB01275
174780934,DB01275
633230614,DB01275
000074401,DB01280
000032187,DB01281
101390905,DB01284
005485900,DB01284
630047731,DB01285
000890815,DB01291
001697501,DB01306
001693685,DB01306
000882500,DB01309
001730721,DB01319
497020207,DB01319
000714007,DB01320
633230403,DB01320
000714008,DB01320
000073137,DB01327
002643103,DB01327
002643105,DB01327
007813451,DB01327
000073135,DB01327
000157338,DB01327
007813157,DB01327
000073131,DB01327
633230238,DB01327
633040941,DB01327
007813452,DB01327
000157339,DB01327
003100377,DB01330
003100379,DB01330
003100378,DB01330
000063356,DB01331
100190280,DB01337
006412547,DB01337
007032804,DB01337
000744646,DB01337
007032925,DB01339
100190482,DB01339
000520441,DB01339
004091632,DB01339
553900037,DB01339
005742002,DB01344
000241075,DB01344
462870006,DB01344
667580008,DB01364
685460142,DB01367
004094928,DB01373
637390354,DB01377
000914401,DB01390
005171550,DB01390
004096609,DB01390
000746637,DB01390
005364544,DB01390
665530008,DB01390
004096625,DB01390
522680100,DB01390
004096637,DB01390
245710103,DB01390
000746609,DB01390
000740074,DB01394
133100119,DB01394
001431201,DB01394
553900605,DB01394
000890149,DB01399
002450154,DB01399
521520020,DB01399
009041251,DB01399
009041250,DB01399
521520019,DB01399
007032704,DB01400
000743723,DB01400
621740577,DB01400
633230383,DB01400
001873101,DB01400
548680215,DB01406
000240305,DB01406
005970075,DB01409
605050834,DB01413
545694683,DB01413
605050681,DB01413
514790055,DB01413
514790054,DB01413
000093618,DB01416
633040520,DB01416
000093617,DB01416
576640175,DB01421
553900042,DB01427
000870580,DB01432
001850940,DB01432
498840465,DB01432
001820904,DB01438
009047922,DB01438
001820138,DB01438
006770533,DB01575
000073519,DB01576
540920387,DB01576
548683976,DB01576
005550762,DB01576
005550971,DB01576
005550952,DB01576
540920381,DB01576
589140785,DB01586
525440930,DB01586
005913159,DB01586
512480150,DB01591
007310401,DB01593
000063516,DB01597
000063516,DB01598
000743956,DB01601
000746799,DB01601
000743959,DB01601
002068452,DB01606
002068852,DB01606
002068854,DB01606
002068862,DB01606
002068855,DB01606
002068860,DB01606
000296571,DB01607
000780470,DB01609
000040039,DB01610
000040038,DB01610
003780373,DB01611
000241562,DB01611
634810072,DB01618
000650085,DB01620
510790586,DB01623
510790587,DB01623
510790589,DB01623
510790588,DB01623
462870500,DB01638
001450628,DB01744
619240188,DB01744
002560185,DB01783
680840065,DB01783
002649587,DB01914
009420641,DB01914
003380687,DB01914
003380683,DB01914
003380675,DB01914
003380077,DB01914
003380125,DB01914
003380671,DB01914
003380023,DB01914
003380089,DB01914
003380085,DB01914
003380017,DB01914
004097923,DB01914
004094902,DB01914
003380711,DB01914
002641978,DB01914
245710103,DB01914
003380803,DB01914
003380807,DB01914
003380811,DB01914
002649341,DB01956
000722540,DB02300
502220260,DB02300
004303020,DB02300
000720260,DB02300
004303010,DB02300
000744339,DB02325
000743641,DB02325
000746143,DB03166
004096143,DB03166
005362425,DB03255
004091593,DB03754
000741593,DB03754
005172502,DB03793
589800610,DB03904
008840449,DB03904
589800625,DB03904
001210595,DB04272
462870014,DB04272
003270011,DB04272
009420641,DB04272
003380117,DB04398
245710103,DB04398
003380811,DB04398
003380125,DB04398
003270011,DB04564
007034301,DB04572
553900030,DB04572
000690808,DB04835
000690807,DB04835
647640918,DB04854
000244142,DB04855
658470205,DB04899
000237915,DB04930
430680106,DB04946
430680113,DB04946
430680102,DB04946
088809505,DB05245
545691088,DB05245
498840600,DB05245
000881153,DB05259
685460317,DB05259
597304203,DB05276
135330636,DB05276
597304202,DB05276
604920052,DB05276
604920051,DB05276
555130221,DB05332
484330230,DB05382
005177604,DB06151
000870570,DB06151
617030204,DB06151
000870572,DB06151
005177504,DB06151
662200207,DB06151
004093308,DB06151
628560582,DB06201
000024759,DB06209
000624010,DB06211
504580401,DB06211
591480020,DB06212
591480021,DB06212
593380775,DB06215
001315410,DB06218
001312480,DB06218
001311810,DB06218
001312477,DB06218
504580578,DB06228
504580580,DB06228
000028971,DB06285
000081179,DB06287
004693525,DB06402
584680126,DB06410
648940805,DB06410
584680120,DB06410
648940825,DB06410
596760570,DB06414
004560600,DB06590
180063334,DB06614
000268197,DB06692
000268196,DB06692
005970107,DB06695
005970135,DB06695
555668401,DB06699
000650085,DB06711
545692657,DB06711
174780216,DB06711
002450003,DB06715
484330230,DB06715
000063941,DB06717
001211761,DB06723
168370860,DB06723
000548120,DB06724
000548116,DB06724
000741040,DB06761
000725712,DB06768
634590391,DB06769
005362525,DB06774
545694332,DB06774
540920252,DB06792
540920247,DB06792
540920253,DB06792
510790624,DB06795
627940101,DB06795
006771682,DB06799
000680277,DB06799
000081218,DB06800
000342100,DB06812
676180150,DB06812
000060227,DB06817
633230011,DB07565
634020304,DB08815
001860777,DB08816
520150080,DB08874
579020249,DB08886
001828534,DB09020
510790006,DB09020
510790552,DB09020
002450104,DB09020
545691895,DB09020
005747050,DB09020
529590674,DB09020
005363381,DB09020
000780485,DB09026
102230201,DB09085
000650741,DB09085
004560459,DB09100
004560461,DB09100
004560462,DB09100
004560458,DB09100
109390118,DB09104
001210431,DB09104
001211761,DB09104
002641965,DB09106
007035079,DB09106
004097248,DB09106
000747248,DB09106
007034805,DB09110
633230733,DB09110
553900045,DB09110
000153563,DB09110
001780610,DB09125
633230229,DB09141
002700556,DB09142
003380013,DB09145
003380004,DB09145
005173050,DB09145
000040380,DB09145
633230185,DB09145
000744887,DB09145
005172340,DB09146
003380117,DB09153
005172930,DB09153
002649341,DB09153
002641909,DB09153
633230186,DB09153
003380675,DB09153
003380691,DB09153
003380671,DB09153
003380803,DB09153
003380045,DB09153
003786997,DB09153
003380054,DB09153
003380089,DB09153
000022024,DB09153
003380049,DB09153
004091583,DB09153
002231760,DB09153
002647800,DB09153
003380043,DB09153
003380085,DB09153
003380553,DB09153
000741583,DB09153
000741584,DB09153
000743236,DB09153
004091584,DB09153
000747983,DB09153
000744888,DB09153
242080277,DB09153
245710103,DB09153
003381144,DB09153
000650795,DB09153
003380807,DB09153
003380811,DB09153
003380048,DB09153
003380221,DB09153
522680100,DB09153
003381147,DB09153
000914401,DB09153
002641965,DB09153
656490201,DB09153
000741141,DB09153
004094888,DB09153
003380077,DB09153
003380125,DB09153
009420641,DB09154
462870014,DB09154
001210595,DB09154
000650795,DB09154
005170310,DB09241
005170301,DB09241
004097419,DB09255
004097418,DB09255
005740121,DB09278
005740120,DB09278
656490201,DB09287
519910457,DB09287
621750442,DB09287
522680100,DB09287
115237268,DB09287
000097224,DB09312
117010050,DB09321
100190631,DB09324
633230369,DB09324
000490024,DB09324
000490013,DB09324
100190630,DB09324
000490014,DB09324
633230368,DB09324
001260088,DB09325
602580151,DB09325
003381144,DB09341
002647510,DB09341
003381147,DB09341
004960716,DB09345
004960748,DB09345
004093299,DB09395
005172096,DB09395
000650795,DB09395
003380221,DB09395
633230066,DB09395
002649341,DB09395
000743236,DB09395
003381144,DB09395
003381147,DB09395
581770238,DB09401
581770222,DB09401
000854110,DB09401
007811556,DB09401
245710103,DB09407
003381144,DB09407
000743236,DB09407
003380221,DB09407
000650795,DB09407
003381147,DB09407
004097295,DB09413
649800104,DB09413
003381144,DB09414
003381147,DB09414
004097295,DB09414
003380518,DB09422
003380519,DB09422
004099789,DB09422
004099789,DB09446
649800104,DB09449
004097391,DB09449
005173450,DB09449
007130102,DB09462
000650035,DB09462
001820271,DB09462
007130101,DB09462
000914401,DB09472
656490201,DB09472
522680100,DB09472
004092122,DB09477
007038411,DB09477
000742122,DB09477
000746102,DB09477
003270011,DB09481
005175019,DB09499
632560200,DB09511
001451504,DB09511
494527600,DB09511
000242791,DB09517
525440149,DB09517
670660005,DB09532
492810250,DB10062
492810545,DB10076
000051970,DB10286
000051970,DB10287
000051970,DB10288
000051970,DB10289
000051970,DB10290
000051970,DB10291
000051970,DB10292
000064827,DB10318
000064943,DB10319
000064739,DB10319
000064943,DB10320
000064739,DB10320
000064739,DB10321
000064943,DB10321
000064943,DB10322
000064739,DB10322
000064739,DB10323
000064943,DB10323
000064943,DB10324
000064739,DB10324
000064739,DB10325
000064943,DB10325
000064739,DB10326
000064943,DB10326
000064739,DB10327
000064943,DB10327
000064943,DB10328
000064739,DB10328
000064943,DB10329
000064739,DB10329
000064943,DB10330
000064739,DB10330
000064943,DB10331
000064739,DB10331
000064739,DB10332
000064943,DB10332
000064943,DB10333
000064739,DB10333
000064943,DB10334
000064739,DB10334
000064943,DB10335
000064739,DB10335
000064943,DB10336
000064739,DB10336
000064943,DB10337
000064739,DB10337
000064739,DB10338
000064943,DB10338
000064943,DB10339
000064739,DB10339
000064943,DB10340
000064739,DB10340
000064943,DB10341
000064739,DB10341
496430138,DB10429
492810400,DB10583
492810298,DB10583
492810291,DB10583
492810800,DB10583
492810286,DB10583
492810298,DB10584
492810400,DB10584
492810291,DB10584
492810286,DB10584
333320012,DB10600
333320012,DB10780
333320012,DB10782
492810286,DB10787
492810400,DB10787
492810286,DB10788
492810400,DB10788
492810298,DB10788
492810400,DB10789
492810286,DB10789
492810400,DB10790
492810286,DB10790
492810009,DB10794
492810860,DB10795
492810860,DB10796
492810860,DB10797
492810589,DB10798
492810589,DB10799
492810589,DB10800
492810589,DB10801
492810640,DB10802
581600835,DB10989
581600826,DB10989
333320011,DB11041
333320010,DB11041
333320011,DB11043
333320010,DB11043
333320011,DB11044
333320010,DB11044
665210200,DB11048
000230240,DB11057
000230312,DB11057
174780062,DB11057
541620500,DB11058
174780062,DB11058
000230240,DB11058
000230312,DB11058
000230506,DB11060
000230506,DB11061
000321212,DB11065
398220205,DB11065
000321212,DB11066
398220205,DB11066
001211761,DB11074
005362220,DB11074
174780064,DB11075
005366237,DB11075
128700001,DB11080
009042244,DB11089
637390089,DB11089
510790019,DB11089
001210544,DB11089
128700001,DB11090
002231971,DB11094
000914150,DB11094
009045824,DB11094
104320170,DB11094
370000024,DB11097
002649341,DB11102
003630693,DB11110
003954210,DB11110
004365151,DB11110
000548131,DB11113
004360946,DB11123
004360936,DB11123
004875901,DB11124
005173910,DB11126
633230311,DB11126
009043220,DB11129
005747045,DB11130
429980203,DB11130
633040203,DB11130
102230201,DB11148
329090715,DB11150
329090945,DB11150
009980315,DB11181
009980311,DB11181
243850133,DB11286
607930205,DB11300
526047100,DB11300
526047104,DB11300
526047102,DB11300
676180300,DB11365
009045165,DB11365
000341200,DB11365
005170375,DB11577
005361389,DB11578
681520101,DB11596
492810752,DB11601
135330618,DB11603
135330634,DB11604
000064981,DB11627
581600820,DB11627
000490013,DB12127
633230368,DB12127
000490024,DB12127
000490014,DB12127
633230369,DB12127
634020512,DB13139
398220205,DB13147
000321212,DB13147
003380221,DB13180
605743101,DB13886
442063101,DB13886
492810489,DB13887
492810489,DB13888
492810489,DB13889
492810489,DB13890
005747045,DB13913
001860004,DB13919
001860016,DB13919
000090417,DB13943
001450628,DB14123
541620550,DB14123
602580006,DB14151
649800104,DB14151
541620550,DB14156
004099789,DB14233
581600876,DB14385
492810298,DB14388
656490201,DB14482
525440630,DB14491
633230076,DB14498
000743294,DB14498
004697600,DB14498
004560662,DB14500
004097391,DB14502
005173450,DB14502
649800104,DB14502
000543527,DB14507
548682557,DB14509
000074010,DB14509
000540020,DB14509
000548526,DB14509
000548527,DB14509
605052504,DB14509
689684492,DB14509
004096729,DB14513
004960716,DB14539
682200140,DB14539
000728100,DB14544
000090825,DB14545
000090900,DB14545
000090011,DB14545
492810009,DB14615
492810009,DB14616
581600876,DB14617
581600876,DB14618
604320212,DB14631
530140250,DB14631
000090039,DB14644
000090796,DB14644
000090765,DB14644
000090758,DB14644
553900209,DB14644
633230265,DB14644
633230258,DB14644
000090190,DB14644
000090113,DB14644
000093389,DB14644
576650002,DB14712
005489090,DB14740
674250002,DB14740
613140637,DB15566
000230313,DB15566
119800022,DB15566
119800174,DB15566
119800180,DB15566
